Country;Sex;Year;Unit;VALUE
CR;Male;1999;R;10.91005172
CR;Male;2000;R;10.49484369
CR;Male;2001;R;11.29201627
CR;Male;2002;R;10.89405295
CR;Male;2003;R;12.5566037
CR;Male;2004;R;11.38571649
CR;Male;2005;R;12.74267706
CR;Male;2006;R;14.04807748
CR;Male;2007;R;15.03962397
CR;Male;2008;R;20.21096311
CR;Male;2009;R;20.57532312
CR;Male;2010;R;20.32471568
CR;Male;2011;R;17.67076097
CR;Male;2012;R;15.20938466
CR;Male;2013;R;15.79739566
CR;Male;2014;R;17.75062127
CR;Male;2015;R;21.2324729
CR;Male;2016;R;20.89251008
CR;Male;2017;R;22.01811141
CR;Male;2018;R;20.76640436
CR;Male;2019;R;20.41593807
CR;Male;2020;R;19.96011121
CU;Male;1992;R;9.244121055
CU;Male;1993;R;11.45876142
CU;Male;1994;R;12.71895966
CU;Male;1995;R;11.8037118
CU;Male;1996;R;10.34831023
CU;Male;1997;R;10.6368524
CU;Male;1998;R;11.45152114
CU;Male;1999;R;8.138747928
CU;Male;2000;R;7.78785592
CU;Male;2001;R;8.014641996
CU;Male;2002;R;8.527218577
CU;Male;2003;R;8.736289475
CU;Male;2004;R;9.165188617
CU;Male;2005;R;9.192592837
CU;Male;2006;R;7.894576925
CU;Male;2007;R;7.655239423
CU;Male;2008;R;7.060990512
CU;Male;2009;R;7.375221369
CU;Male;2010;R;6.787713629
CU;Male;2011;R;7.194746761
CU;Male;2012;R;8.63046956
CU;Male;2013;R;9.396641138
CU;Male;2014;R;7.900790275
CU;Male;2015;R;8.52916352
CU;Male;2016;R;8.00791203
CU;Male;2001;R;13.06826535
CU;Male;2002;R;54.44017355
CU;Male;2003;R;67.95730292
CU;Male;2004;R;56.25320561
CU;Male;2005;R;32.78742274
CU;Male;2006;R;24.17678062
CU;Male;2007;R;36.20792796
CY;Male;2004;R;2.343713379
CY;Male;2005;R;3.45838601
CY;Male;2006;R;2.081661696
CY;Male;2007;R;1.866089423
CY;Male;2008;R;1.289450271
CY;Male;2009;R;2.184133363
CY;Male;2010;R;1.259940027
CY;Male;2011;R;0.534418321
CY;Male;2012;R;2.999606522
CY;Male;2013;R;1.573963152
CY;Male;2014;R;1.040451001
CY;Male;2015;R;2.064001238
CY;Male;2016;R;1.365117827
CY;Male;2017;R;1.185333697
CY;Male;2018;R;1.5126686
CY;Male;2019;R;0.834310868
CY;Male;2020;R;1.822658629
CZ;Male;1994;R;2.467428749
CZ;Male;1995;R;2.343700122
CZ;Male;1996;R;2.338415006
CZ;Male;1997;R;2.458169969
CZ;Male;1998;R;2.496364229
CZ;Male;1999;R;2.20405799
CZ;Male;2000;R;2.836868664
CZ;Male;2001;R;1.761109851
CZ;Male;2002;R;1.624018146
CZ;Male;2003;R;2.107773469
CZ;Male;2004;R;1.68790213
CZ;Male;2005;R;1.260867982
CZ;Male;2006;R;1.513118639
CZ;Male;2007;R;1.4031554
CZ;Male;2008;R;1.371890243
CZ;Male;2009;R;1.089155762
CZ;Male;2010;R;0.966834483
CZ;Male;2011;R;0.809272568
CZ;Male;2012;R;1.09645727
CZ;Male;2013;R;0.749825089
CZ;Unknown;2013;R;0
CZ;Male;2014;R;0.691861841
CZ;Unknown;2014;R;0
CZ;Male;2015;R;0.748707041
CZ;Unknown;2015;R;0
CZ;Male;2016;R;0.555657852
CZ;Unknown;2016;R;0
CZ;Male;2017;R;0.688071422
CZ;Unknown;2017;R;0
CZ;Male;2019;R;1.102529964
CZ;Unknown;2019;R;0.076036549
CZ;Male;2020;R;0.720717713
CZ;Unknown;2020;R;0.037932511
DE;Male;1990;R;1.439223782
DE;Male;1991;R;1.749652758
DE;Male;1992;R;1.77884927
DE;Male;1993;R;2.031577495
DE;Male;1994;R;3.240378807
DE;Male;1995;R;3.403440825
DE;Male;1996;R;3.177368622
DE;Male;1997;R;2.906029551
DE;Male;1998;R;2.52176577
DE;Male;1999;R;2.045282917
DE;Male;2000;R;2.066068428
DE;Male;2001;R;1.735695364
DE;Male;2002;R;1.755385342
DE;Male;2003;R;1.531568207
DE;Male;2004;R;1.640343954
DE;Male;2005;R;1.494728161
DE;Male;2006;R;1.370662412
DE;Male;2007;R;1.252364656
DE;Male;2008;R;1.169175278
DE;Male;2009;R;1.052237299
DE;Male;2010;R;1.009621338
DE;Male;2011;R;1.008655169
DE;Male;2012;R;0.913493201
DE;Male;2013;R;0.88807946
DE;Unknown;2013;R;0
DE;Male;2014;R;0.94190434
DE;Unknown;2014;R;0
DE;Male;2015;R;0.882545039
DE;Unknown;2015;R;0
DE;Male;2016;R;1.220829768
DE;Unknown;2016;R;0
DE;Unknown;2017;R;0
DE;Male;2017;R;1.06289686
DE;Unknown;2018;R;0
DE;Male;2018;R;1.026496783
DE;Male;2019;R;0.841230169
DE;Unknown;2019;R;0
DE;Male;2020;R;1.026175665
DE;Unknown;2020;R;0
DK;Male;1990;R;0.630961352
DK;Male;1991;R;0.98295787
DK;Male;1992;R;1.175372652
DK;Male;1993;R;1.756018754
DK;Male;1994;R;1.942780453
DK;Male;1995;R;1.547351669
DK;Male;1996;R;1.618803026
DK;Male;1997;R;1.763046544
DK;Male;1998;R;1.062973855
DK;Male;1999;R;0.890793996
DK;Male;2000;R;0.983769692
DK;Male;2001;R;1.240586015
DK;Male;2002;R;1.240803018
DK;Male;2003;R;1.387321903
DK;Male;2004;R;0.971847085
DK;Male;2005;R;1.303379439
DK;Male;2006;R;0.667339691
DK;Male;2007;R;0.811551177
DK;Male;2008;R;1.350810667
DK;Male;2009;R;1.203958177
DK;Male;2010;R;0.725614895
DK;Male;2011;R;1.118491552
DK;Male;2012;R;1.112351443
DK;Male;2013;R;1.249196945
DK;Unknown;2013;R;0
DK;Male;2014;R;1.527055337
DK;Unknown;2014;R;0
DK;Male;2015;R;1.365343665
DK;Unknown;2015;R;0
DK;Male;2016;R;1.161807787
DK;Unknown;2016;R;0
DK;Male;2017;R;1.789002266
DK;Unknown;2017;R;0
DK;Unknown;2018;R;0
DK;Male;2018;R;1.328535223
DK;Unknown;2019;R;0
DK;Male;2019;R;1.359040336
DK;Male;2020;R;1.319737261
DK;Unknown;2020;R;0
DO;Male;2005;R;47.63337355
DO;Male;2006;R;42.35392513
DO;Male;2007;R;41.23793698
DO;Male;2008;R;46.42736176
DO;Male;2009;R;45.63843802
DO;Male;2010;R;46.5241565
DO;Male;2011;R;46.31768324
DO;Male;2012;R;41.51427693
DO;Male;2014;R;31.87649439
DO;Male;2016;R;27.79197915
DO;Male;2017;R;19.49345914
DO;Unknown;2017;R;1.692602793
DO;Male;2018;R;17.2415578
DO;Unknown;2018;R;1.505812908
DO;Male;2019;R;16.4175828
DO;Male;2020;R;15.37409246
DZ;Male;2012;R;1.033300739
DZ;Male;2013;R;0.882836393
DZ;Male;2014;R;2.500739222
DZ;Male;2015;R;2.337532635
DZ;Male;2019;R;2.20233267
DZ;Male;2020;R;2.247920538
EC;Male;1990;R;15.72194685
EC;Male;1991;R;19.79869083
EC;Male;1992;R;15.90970801
EC;Male;1993;R;15.33058083
EC;Male;1994;R;18.58046173
EC;Male;2000;R;26.52464612
EC;Male;2001;R;23.29471643
EC;Male;2002;R;26.08953762
EC;Male;2003;R;26.15967963
EC;Male;2004;R;31.84909425
EC;Male;2005;R;28.20059109
EC;Male;2006;R;30.67709921
EC;Male;2007;R;28.513749
EC;Male;2008;R;32.86136867
EC;Male;2009;R;31.72649535
EC;Male;2010;R;31.74053133
EC;Male;2011;R;27.42432184
EC;Male;2012;R;21.82071195
EC;Male;2013;R;18.71568685
EC;Male;2014;R;14.07448785
EC;Unknown;2014;R;0
EC;Unknown;2015;R;0
EC;Male;2015;R;10.81952478
EC;Male;2016;R;9.462957187
EC;Unknown;2016;R;0.060582312
EC;Male;2017;R;9.21534109
EC;Unknown;2017;R;0
EC;Male;2018;R;10.01497801
EC;Unknown;2018;R;0.023399481
EC;Male;2019;R;11.9325879
EC;Male;2020;R;13.67887199
EG;Male;2004;R;0.72193021
EG;Male;2005;R;1.204799512
EG;Male;2006;R;1.044006982
EG;Male;2007;R;1.309165248
EG;Male;2008;R;2.130252526
EG;Male;2009;R;1.754664045
EG;Male;2010;R;3.927645216
EG;Male;2011;R;5.554208241
EG;Male;2012;R;4.454339823
ES;Male;2001;R;2.189241164
ES;Male;2002;R;2.084669295
ES;Male;2003;R;1.982952506
ES;Male;2004;R;1.557424236
ES;Male;2005;R;1.790549521
ES;Male;2006;R;1.433086259
ES;Male;2007;R;1.402784799
ES;Male;2008;R;1.229154873
ES;Male;2009;R;1.196974517
ES;Male;2010;R;1.054972484
ES;Male;2011;R;1.106819602
ES;Male;2012;R;1.031286752
ES;Male;2013;R;0.781761327
ES;Male;2014;R;0.849845701
ES;Male;2015;R;0.789832853
ES;Male;2016;R;0.790813422
ES;Unknown;2016;R;0
ES;Male;2017;R;0.847309056
ES;Unknown;2017;R;0.008735145
ES;Unknown;2018;R;0.017446097
ES;Male;2018;R;0.750182181
ES;Male;2019;R;0.9015425
ES;Unknown;2019;R;0.021776389
ES;Male;2020;R;0.778994547
ES;Unknown;2020;R;0.013055775
EE;Male;1994;R;35.56982245
EE;Male;1995;R;32.22844426
EE;Male;1996;R;25.37080586
EE;Male;1997;R;21.2544702
EE;Male;1998;R;23.75955949
EE;Male;1999;R;17.76865159
EE;Male;2000;R;17.9923235
EE;Male;2001;R;16.51459754
EE;Male;2002;R;17.0420379
EE;Male;2003;R;16.78137959
EE;Male;2004;R;11.8490413
EE;Male;2005;R;13.41622277
EE;Male;2006;R;10.55591999
EE;Male;2007;R;12.29214983
EE;Male;2008;R;10.76669444
EE;Male;2009;R;7.782758743
EE;Male;2010;R;8.639192657
EE;Male;2011;R;8.24383652
EE;Male;2012;R;7.457339157
EE;Male;2013;R;5.525400592
EE;Male;2014;R;5.205977764
EE;Male;2015;R;5.572874036
EE;Male;2016;R;3.888869084
EE;Male;2017;R;3.386157389
EE;Male;2018;R;3.688013315
EE;Male;2019;R;3.191696482
EE;Male;2020;R;5.091844139
FI;Male;1990;R;4.701734734
FI;Male;1991;R;4.759359013
FI;Male;1992;R;4.119650456
FI;Male;1993;R;3.651562592
FI;Male;1994;R;4.022852116
FI;Male;1995;R;3.904851082
FI;Male;1996;R;4.279200449
FI;Male;1997;R;4.092794369
FI;Male;1998;R;3.230394294
FI;Male;1999;R;4.412696852
FI;Male;2000;R;4.036038666
FI;Male;2001;R;4.267329336
FI;Male;2002;R;3.467195491
FI;Male;2003;R;2.84964688
FI;Male;2004;R;4.4844116
FI;Male;2005;R;3.263395656
FI;Male;2006;R;3.172819615
FI;Male;2007;R;3.120519069
FI;Male;2008;R;3.41293002
FI;Male;2009;R;3.282040635
FI;Male;2010;R;3.455699265
FI;Male;2011;R;2.758081841
FI;Male;2012;R;1.804173504
FI;Male;2013;R;2.430834348
FI;Unknown;2013;R;0
FI;Male;2014;R;2.270597107
FI;Unknown;2014;R;0
FI;Male;2015;R;2.446605613
FI;Unknown;2015;R;0
FI;Unknown;2016;R;0.258584641
FI;Male;2016;R;1.920914473
FI;Unknown;2017;R;0
FI;Male;2017;R;1.362842935
FI;Unknown;2018;R;0
FI;Male;2018;R;2.278165474
FI;Unknown;2019;R;0.990022771
FI;Male;2019;R;2.126715581
FJ;Male;2005;R;3.341224989
FJ;Male;2006;R;2.367116024
FJ;Male;2007;R;0.70273575
FJ;Male;2008;R;1.621533971
FJ;Male;2009;R;4.817430841
FJ;Male;2010;R;3.189480183
FJ;Male;2011;R;2.496980923
FJ;Male;2012;R;2.948126579
FJ;Male;2013;R;2.495694926
FJ;Male;2014;R;1.815265017
FR;Male;2015;R;2.017604592
FR;Unknown;2015;R;0.048029574
FR;Male;2016;R;1.695302768
FR;Unknown;2016;R;0.063839356
FR;Male;2017;R;1.627169023
FR;Unknown;2017;R;0.035027122
FR;Unknown;2018;R;0.047671032
FR;Male;2018;R;1.652595767
FR;Unknown;2019;R;0.060270595
FR;Male;2019;R;1.744675109
FR;Male;2020;R;1.953199504
FR;Unknown;2020;R;0.085472264
FM;Male;2019;R;0
GB;Male;2005;R;1.804380216
GB;Male;2006;R;1.794631522
GB;Male;2007;R;1.775772285
GB;Male;2008;R;1.536087464
GB;Male;2009;R;1.558797617
GB;Male;2010;R;1.517977714
GB;Male;2011;R;1.419261935
GB;Male;2012;R;1.229257362
GB;Male;2013;R;1.180490033
GB;Male;2014;R;1.18423411
GB;Male;2015;R;1.400707649
GB;Male;2016;R;1.792299578
GB;Male;2017;R;1.697845364
GB;Male;2018;R;1.487435021
GE;Male;2004;R;13.10982309
GE;Male;2005;R;16.49416724
GE;Male;2006;R;13.91941062
GE;Male;2007;R;14.35024363
GE;Male;2008;R;11.14492301
GE;Male;2009;R;9.013235383
GE;Male;2010;R;8.141279359
GE;Male;2014;R;3.867955916
GE;Male;2016;R;0.260766936
GE;Male;2017;R;3.605916211
GE;Male;2018;R;3.665389715
GE;Unknown;2018;R;0.10472542
GP;Male;2004;R;8.589196207
GP;Male;2005;R;11.29170831
GP;Male;2006;R;9.249058354
GP;Male;2008;R;12.73932683
GP;Male;2009;R;16.22335208
GR;Male;1990;R;1.399469213
GR;Male;1991;R;1.877340246
GR;Male;1992;R;2.065568365
GR;Male;1993;R;2.113557967
GR;Male;1994;R;1.944738368
GR;Male;1995;R;2.014187246
GR;Male;1996;R;2.136653913
GR;Male;1997;R;3.026448145
GR;Male;1998;R;2.442423283
GR;Male;1999;R;2.087634959
GR;Male;2001;R;1.742934143
GR;Male;2002;R;1.269752532
GR;Male;2003;R;1.599009117
GR;Male;2004;R;1.460531255
GR;Male;2005;R;1.577099993
GR;Male;2006;R;1.5917121
GR;Male;2007;R;1.731279853
GR;Male;2008;R;2.041083893
GR;Male;2009;R;2.356205159
GR;Male;2010;R;2.654923677
GR;Male;2011;R;2.859247521
GR;Male;2012;R;2.400245694
GR;Male;2013;R;1.953954586
GR;Male;2014;R;1.522969135
GR;Male;2015;R;1.203931467
GR;Male;2016;R;1.113036109
GR;Male;2017;R;1.214277826
GR;Male;2018;R;1.355350158
GR;Male;2019;R;1.147743808
GR;Male;2020;R;1.153283947
GD;Male;2005;R;15.24012726
GD;Male;2006;R;17.06743533
GD;Male;2007;R;16.99813021
GD;Male;2008;R;26.3311328
GD;Male;2009;R;7.489935399
GD;Male;2010;R;14.90673971
GD;Male;2011;R;5.559158714
GD;Male;2012;R;16.57824934
GD;Male;2013;R;7.322788518
GD;Male;2014;R;9.097359946
GD;Male;2015;R;7.234712149
GD;Male;2016;R;14.3890068
GD;Unknown;2016;R;0
GD;Male;2017;R;17.8919683
GD;Male;2018;R;19.58619707
GD;Male;2019;R;26.58348988
GD;Male;2020;R;19.41199308
GT;Male;2004;R;63.9060425
GT;Male;2005;R;75.04845842
GT;Male;2006;R;80.37558925
GT;Male;2007;R;77.21899745
GT;Male;2008;R;81.52767592
GT;Male;2009;R;82.19630578
GT;Male;2010;R;73.26505837
GT;Male;2011;R;68.74088322
GT;Male;2012;R;61.04915816
GT;Male;2013;R;59.9812583
GT;Male;2014;R;55.78074591
GT;Male;2015;R;54.63414634
GT;Male;2017;R;55.71480266
GT;Male;2018;R;48.44014263
GT;Male;2019;R;42.5175665
GT;Male;2020;R;30.3383588
GF;Male;2006;R;37.05129439
GF;Male;2007;R;24.47506806
GF;Male;2008;R;27.69315979
GF;Male;2009;R;21.60463203
GY;Male;2005;R;30.49171909
GY;Male;2006;R;34.81082992
GY;Male;2007;R;23.34605291
GY;Male;2008;R;32.27116383
GY;Male;2009;R;23.68730603
GY;Male;2010;R;29.30477775
GY;Male;2011;R;25.71561742
GY;Male;2012;R;29.83023401
GY;Male;2013;R;33.05680216
GY;Male;2015;R;31.53365631
GY;Male;2016;R;34.17369557
GY;Male;2017;R;24.1845435
GY;Unknown;2017;R;1.543694266
GY;Male;2018;R;22.50645142
GY;Unknown;2018;R;0
GY;Unknown;2019;R;1.017110339
GY;Male;2019;R;30.00475499
GY;Male;2020;R;29.83195508
GY;Unknown;2020;R;3.286571322
CN;Male;2003;R;0.919701195
CN;Male;2004;R;0.767886377
CN;Male;2005;R;0.645728262
CN;Male;2006;R;0.522670045
CN;Male;2007;R;0.214994252
CN;Male;2008;R;0.33724052
CN;Male;2009;R;0.673007622
CN;Male;2010;R;0.488321934
CN;Male;2011;R;0.243559228
CN;Male;2012;R;0.455399121
CN;Male;2013;R;0.756518466
CN;Male;2014;R;0.421983025
CN;Male;2015;R;0.389995944
CN;Male;2016;R;0.507155668
CN;Male;2017;R;0.266801925
CN;Male;2018;R;0.942291978
CN;Male;2019;R;0.321779782
CN;Male;2020;R;0.377943672
HN;Male;2006;R;76.4618951
HN;Male;2007;R;83.8629873
HN;Male;2008;R;104.1375051
HN;Male;2009;R;120.9500057
HN;Male;2010;R;141.0384966
HN;Male;2011;R;156.4880288
HN;Male;2012;R;152.2836047
HN;Male;2013;R;135.3033385
HN;Unknown;2013;R;9.405094738
HN;Male;2014;R;120.6919133
HN;Unknown;2014;R;9.37279661
HN;Male;2015;R;102.640363
HN;Unknown;2015;R;0.461570315
HN;Male;2016;R;101.0952635
HN;Unknown;2016;R;1.59851485
HN;Male;2017;R;73.58104841
HN;Male;2018;R;70.07680677
HN;Unknown;2018;R;1.002290442
HN;Male;2019;R;75.90890439
HN;Male;2020;R;66.11596967
HR;Male;1990;R;4.045393243
HR;Male;1991;R;13.55564612
HR;Male;1992;R;12.73927137
HR;Male;1993;R;7.142813309
HR;Male;1994;R;4.977142672
HR;Male;1995;R;5.410308133
HR;Male;1996;R;3.775685433
HR;Male;1997;R;3.958016685
HR;Male;1998;R;3.254026684
HR;Male;1999;R;3.83755432
HR;Male;2000;R;3.228630671
HR;Male;2001;R;2.501690714
HR;Male;2002;R;1.957233516
HR;Male;2003;R;2.222883893
HR;Male;2004;R;2.179437857
HR;Male;2005;R;1.944680942
HR;Male;2006;R;1.995111028
HR;Male;2007;R;1.808321706
HR;Male;2008;R;2.241505529
HR;Male;2009;R;1.195463551
HR;Male;2010;R;1.43912087
HR;Male;2011;R;1.348284525
HR;Male;2012;R;1.596126732
HR;Male;2013;R;1.215196765
HR;Male;2014;R;0.928430244
HR;Male;2015;R;1.08086597
HR;Male;2016;R;1.18569108
HR;Unknown;2016;R;0
HR;Male;2017;R;1.391195817
HR;Unknown;2018;R;0
HR;Male;2018;R;0.799519888
HR;Unknown;2019;R;0
HR;Male;2019;R;0.954766673
HR;Male;2020;R;1.060985443
HR;Unknown;2020;R;0
HT;Male;2013;R;18.87723873
HT;Male;2014;R;17.16917553
HT;Male;2015;R;18.59999962
HT;Male;2016;R;17.73625902
HT;Male;2018;R;12.47940215
HU;Male;1990;R;2.642802669
HU;Male;1991;R;3.840617795
HU;Male;1992;R;3.843440486
HU;Male;1993;R;3.639677471
HU;Male;1994;R;4.329260147
HU;Male;1995;R;4.007991802
HU;Male;1996;R;3.195864987
HU;Male;1997;R;3.606223616
HU;Male;1998;R;3.583819758
HU;Male;1999;R;3.028896259
HU;Male;2000;R;2.418459652
HU;Male;2001;R;3.486977488
HU;Male;2002;R;2.398658966
HU;Male;2003;R;2.84525334
HU;Male;2004;R;2.520179662
HU;Male;2005;R;1.828901729
HU;Male;2006;R;2.08714004
HU;Male;2007;R;1.913650617
HU;Male;2008;R;2.341789444
HU;Male;2009;R;1.608478885
HU;Male;2010;R;1.634656067
HU;Male;2011;R;2.19313001
HU;Male;2012;R;1.409360503
HU;Male;2013;R;1.777268437
HU;Male;2014;R;1.696016701
HU;Male;2015;R;2.56094842
HU;Unknown;2016;R;0
HU;Male;2016;R;2.58822895
HU;Unknown;2017;R;0
HU;Male;2017;R;2.507123689
HU;Male;2018;R;0.931215043
HU;Unknown;2018;R;0
HU;Male;2019;R;0.716106982
HU;Unknown;2019;R;0
HU;Male;2020;R;0.891636192
HU;Unknown;2020;R;0
IN;Male;1999;R;6.136467006
IN;Male;2000;R;6.001457586
IN;Male;2001;R;5.625348811
IN;Male;2002;R;5.489828243
IN;Male;2003;R;5.164167006
IN;Male;2004;R;5.211610124
IN;Male;2005;R;4.995710484
IN;Male;2006;R;4.846592087
IN;Male;2007;R;4.640453239
IN;Male;2008;R;4.643032776
IN;Male;2009;R;4.414571504
IN;Male;2010;R;4.451976745
IN;Male;2011;R;4.444553137
IN;Male;2012;R;4.408581836
IN;Male;2013;R;4.198204987
IN;Male;2014;R;4.3149679
IN;Male;2015;R;4.00514761
IN;Male;2016;R;3.551994542
IN;Male;2017;R;3.404210328
IN;Male;2018;R;3.378331511
IN;Male;2019;R;3.272720179
IN;Male;2020;R;3.384121904
IE;Male;1990;R;0.840440695
IE;Male;1991;R;0.876638814
IE;Male;1992;R;1.119759637
IE;Male;1993;R;0.964809975
IE;Male;1994;R;1.128696198
IE;Male;1995;R;2.053554969
IE;Male;1996;R;1.345532627
IE;Male;1997;R;1.467357097
IE;Male;1998;R;1.720795886
IE;Male;1999;R;1.717608835
IE;Male;2000;R;1.553362233
IE;Male;2001;R;2.312070998
IE;Male;2002;R;2.112110137
IE;Male;2003;R;1.449868745
IE;Male;2004;R;1.234347243
IE;Male;2005;R;2.118181007
IE;Male;2006;R;2.16758304
IE;Male;2007;R;3.100485955
IE;Male;2008;R;1.866403399
IE;Male;2009;R;1.935091853
IE;Male;2010;R;2.110666464
IE;Male;2011;R;1.777319039
IE;Male;2012;R;1.72084944
IE;Male;2013;R;1.887566448
IE;Male;2015;R;0.998895135
IE;Unknown;2015;R;0
IE;Male;2016;R;1.376625924
IE;Unknown;2016;R;0
IE;Male;2017;R;1.019347643
IE;Unknown;2017;R;0
IE;Unknown;2018;R;0
IE;Male;2018;R;1.213976808
IE;Male;2019;R;1.073307745
IE;Unknown;2019;R;0
IE;Male;2020;R;1.142228218
IE;Unknown;2020;R;0
IR;Male;2013;R;4.515667838
IR;Male;2014;R;4.368516455
IQ;Male;2008;R;27.67845923
IQ;Male;2009;R;10.94728527
IQ;Male;2010;R;14.70399522
IQ;Male;2011;R;13.81051281
IQ;Male;2012;R;13.57600479
IQ;Male;2013;R;16.70131007
IS;Male;1996;R;0.738437908
IS;Male;1999;R;0.719026151
IS;Male;2005;R;2.028315281
IS;Male;2007;R;1.303891464
IS;Male;2009;R;0.628219626
IS;Male;2010;R;1.239295584
IS;Male;2011;R;1.227716938
IS;Male;2012;R;0
IS;Male;2013;R;0.608102356
IS;Unknown;2013;R;0
IS;Male;2014;R;0
IS;Unknown;2014;R;0
IS;Male;2015;R;1.810664816
IS;Unknown;2015;R;0
IS;Male;2016;R;0
IS;Unknown;2016;R;0
IS;Male;2017;R;0.596086099
IS;Unknown;2017;R;0
IS;Unknown;2018;R;0
IS;Male;2018;R;1.183501982
IS;Male;2019;R;0.587440522
IS;Unknown;2019;R;0
IS;Male;2020;R;0.583413553
IS;Unknown;2020;R;0
IL;Male;1993;R;4.350741922
IL;Male;1994;R;4.378391696
IL;Male;1999;R;4.021329886
IL;Male;2000;R;3.925147773
IL;Male;2001;R;5.189947039
IL;Male;2002;R;5.62381049
IL;Male;2003;R;4.361607643
IL;Male;2004;R;4.057982225
IL;Male;2005;R;3.757023072
IL;Male;2006;R;3.519597941
IL;Male;2007;R;3.196688704
IL;Male;2008;R;2.626397547
IL;Male;2009;R;3.296354992
IL;Male;2010;R;3.188488618
IL;Male;2011;R;3.0539938
IL;Male;2012;R;2.761410667
IL;Male;2013;R;2.40282907
IL;Male;2014;R;2.12528281
IL;Male;2015;R;2.173729518
IL;Male;2016;R;2.012782411
IL;Male;2017;R;2.442394895
IL;Male;2018;R;2.160467007
IT;Male;1990;R;5.72331496
IT;Male;1991;R;6.152056846
IT;Male;1992;R;4.540123952
IT;Male;1993;R;3.150761296
IT;Male;1994;R;2.927508051
IT;Male;1995;R;2.926543944
IT;Male;1996;R;2.662648234
IT;Male;1997;R;2.466433533
IT;Male;1998;R;2.528130956
IT;Male;1999;R;2.325899959
IT;Male;2000;R;2.097565865
IT;Male;2001;R;1.953426466
IT;Male;2002;R;1.664417426
IT;Male;2003;R;1.867877671
IT;Male;2005;R;1.674694511
IT;Male;2006;R;1.572197205
IT;Male;2007;R;1.689297774
IT;Male;2008;R;1.636923058
IT;Male;2009;R;1.457494735
IT;Male;2010;R;1.304811418
IT;Male;2011;R;1.338303394
IT;Male;2012;R;1.267525998
IT;Male;2013;R;1.108147702
IT;Male;2014;R;1.119861088
IT;Male;2015;R;1.133127901
IT;Male;2016;R;0.858900767
IT;Male;2017;R;0.827629249
IT;Unknown;2017;R;0.003391923
IT;Male;2018;R;0.739509281
IT;Unknown;2019;R;0.003394314
IT;Male;2019;R;0.699228659
IT;Male;2020;R;0.574093277
JM;Male;2005;R;109.6098684
JM;Male;2006;R;87.03271199
JM;Male;2007;R;104.3785072
JM;Male;2008;R;105.2800021
JM;Male;2009;R;109.9078271
JM;Male;2010;R;93.16556852
JM;Male;2011;R;72.14160244
JM;Male;2012;R;68.97371359
JM;Unknown;2013;R;5.346525181
JM;Male;2013;R;75.41414465
JM;Male;2014;R;63.32187242
JM;Unknown;2014;R;3.56841491
JM;Unknown;2015;R;2.923366047
JM;Male;2015;R;76.07712118
JM;Male;2016;R;84.42313512
JM;Unknown;2016;R;4.847924084
JM;Male;2017;R;102.4922786
JM;Unknown;2017;R;16.26642754
JM;Unknown;2018;R;12.48753819
JM;Male;2018;R;79.59090276
JM;Male;2019;R;82.80272183
JM;Unknown;2019;R;10.52113792
JM;Unknown;2020;R;10.27461809
JM;Male;2020;R;82.87738298
JO;Male;2007;R;2.583174323
JO;Male;2008;R;2.679060995
JO;Male;2009;R;1.873193326
JO;Male;2010;R;2.106110718
JO;Male;2011;R;2.896988721
JO;Male;2012;R;3.308193495
JO;Male;2016;R;2.017320654
JO;Male;2017;R;2.01907134
JO;Unknown;2019;R;0.078228668
JO;Male;2019;R;1.740587869
JO;Male;2020;R;1.838954436
JO;Unknown;2020;R;0.096787076
JP;Male;1990;R;0.606285064
JP;Male;1991;R;0.554018052
JP;Male;1992;R;0.600975128
JP;Male;1993;R;0.641326671
JP;Male;1994;R;0.715482709
JP;Male;1995;R;0.617466536
JP;Male;1996;R;0.577819234
JP;Male;1997;R;0.637827658
JP;Male;1998;R;0.67059649
JP;Male;1999;R;0.636234606
JP;Male;2000;R;0.555692421
JP;Male;2001;R;0.609345756
JP;Male;2002;R;0.55297638
JP;Male;2003;R;0.603444291
JP;Male;2004;R;0.582323633
JP;Male;2005;R;0.515221405
JP;Male;2006;R;0.468944567
JP;Male;2007;R;0.464104276
JP;Male;2008;R;0.500678897
JP;Male;2009;R;0.402222731
JP;Male;2010;R;0.362627086
JP;Male;2011;R;0.331018675
JP;Male;2012;R;0.30102733
JP;Male;2013;R;0.285399699
JP;Male;2014;R;0.301739639
JP;Male;2015;R;0.231863683
JP;Male;2016;R;0.264344206
JP;Male;2017;R;0.213544094
JP;Male;2018;R;0.24949099
JP;Male;2019;R;0.222759176
JP;Male;2020;R;0.212135288
KZ;Male;2008;R;18.85775545
KZ;Male;2009;R;17.48416425
KZ;Male;2010;R;13.2772912
KZ;Male;2011;R;13.68135044
KZ;Male;2012;R;12.21740766
KZ;Male;2013;R;10.196339
KZ;Male;2014;R;8.35875689
KZ;Male;2015;R;7.075786611
KZ;Male;2017;R;7.920437719
KZ;Male;2020;R;5.003874162
KE;Male;2014;R;7.68495506
KE;Male;2015;R;6.937016047
KE;Male;2016;R;7.076016182
KE;Male;2017;R;8.147889165
KE;Male;2018;R;4.43332649
KE;Male;2019;R;4.517199082
KE;Male;2020;R;5.277237027
KG;Male;2000;R;14.55001609
KG;Male;2001;R;12.9516269
KG;Male;2002;R;13.43469786
KG;Male;2003;R;13.12492879
KG;Male;2004;R;13.21302276
KG;Male;2005;R;15.3036969
